VG,IG,ID,absId,absIg
-4.6000000000000005,-3.2625000000000004E-10,0.00010000200000000001,0.00010000200000000001,3.2625000000000004E-10
-4.4,-3.056E-10,0.00010000200000000001,0.00010000200000000001,3.056E-10
-4.2,-2.8613E-10,0.00010000200000000001,0.00010000200000000001,2.8613E-10
-4,-2.6745000000000004E-10,0.00010000200000000001,0.00010000200000000001,2.6745000000000004E-10
-14,-1.9922E-09,2.4374E-09,2.4374E-09,1.9922E-09
-13.8,-1.9418E-09,4.4032E-09,4.4032E-09,1.9418E-09
-13.6,-1.8894E-09,8.7597E-09,8.7597E-09,1.8894E-09
-13.4,-1.8467E-09,1.64734E-08,1.64734E-08,1.8467E-09
-13.200000000000001,-1.7908E-09,3.3516999999999995E-08,3.3516999999999995E-08,1.7908E-09
-13,-1.7445E-09,6.3786599999999992E-08,6.3786599999999992E-08,1.7445E-09
-12.8,-1.6969E-09,1.147E-07,1.147E-07,1.6969E-09
-12.6,-1.6529E-09,1.9554E-07,1.9554E-07,1.6529E-09
-12.4,-1.6089E-09,3.1766E-07,3.1766E-07,1.6089E-09
-12.200000000000001,-1.5649E-09,4.9592E-07,4.9592E-07,1.5649E-09
-12,-1.5214E-09,7.473E-07,7.473E-07,1.5214E-09
-11.8,-1.4804E-09,1.08754E-06,1.08754E-06,1.4804E-09
-11.6,-1.4422E-09,1.4989000000000002E-06,1.4989000000000002E-06,1.4422E-09
-11.4,-1.3992E-09,2.0904000000000003E-06,2.0904000000000003E-06,1.3992E-09
-11.200000000000001,-1.3598E-09,2.8316E-06,2.8316E-06,1.3598E-09
-11,-1.3205E-09,3.7501000000000003E-06,3.7501000000000003E-06,1.3205E-09
-10.8,-1.2823E-09,4.8614000000000006E-06,4.8614000000000006E-06,1.2823E-09
-10.6,-1.2436E-09,6.194700000000001E-06,6.194700000000001E-06,1.2436E-09
-10.4,-1.2073E-09,7.7666000000000012E-06,7.7666000000000012E-06,1.2073E-09
-10.200000000000001,-1.172E-09,9.5922000000000011E-06,9.5922000000000011E-06,1.172E-09
-10,-1.1369E-09,1.1684E-05,1.1684E-05,1.1369E-09
-9.8,-1.1024E-09,1.4072E-05,1.4072E-05,1.1024E-09
-9.6,-1.0692E-09,1.6744E-05,1.6744E-05,1.0692E-09
-9.4,-1.0358E-09,1.9724E-05,1.9724E-05,1.0358E-09
-9.2000000000000011,-1.0035E-09,2.3014E-05,2.3014E-05,1.0035E-09
-9,-9.7149000000000013E-10,2.6554E-05,2.6554E-05,9.7149000000000013E-10
-8.8,-9.4030000000000015E-10,3.0472000000000002E-05,3.0472000000000002E-05,9.4030000000000015E-10
-8.6,-9.0970000000000007E-10,3.4674E-05,3.4674E-05,9.0970000000000007E-10
-8.4,-8.8152000000000007E-10,3.9184E-05,3.9184E-05,8.8152000000000007E-10
-8.2,-8.5177E-10,4.3992E-05,4.3992E-05,8.5177E-10
-8,-8.2304000000000009E-10,4.9088E-05,4.9088E-05,8.2304000000000009E-10
-7.8,-7.9511000000000006E-10,5.443E-05,5.443E-05,7.9511000000000006E-10
-7.6000000000000005,-7.6848E-10,6.0046E-05,6.0046E-05,7.6848E-10
-7.4,-7.4171E-10,6.5922E-05,6.5922E-05,7.4171E-10
-7.2,-7.1638000000000006E-10,7.1998E-05,7.1998E-05,7.1638000000000006E-10
-7,-6.9077000000000009E-10,7.8318E-05,7.8318E-05,6.9077000000000009E-10
-6.8,-6.6579E-10,8.4836E-05,8.4836E-05,6.6579E-10
-6.6000000000000005,-6.4126E-10,9.1532E-05,9.1532E-05,6.4126E-10
-6.4,-6.1764E-10,9.8366E-05,9.8366E-05,6.1764E-10
-6.2,-5.661E-10,0.00010000200000000001,0.00010000200000000001,5.661E-10
-6,-5.1927E-10,0.00010000200000000001,0.00010000200000000001,5.1927E-10
-5.8,-4.8106E-10,0.000100004,0.000100004,4.8106E-10
-5.6000000000000005,-4.4771000000000005E-10,0.00010000200000000001,0.00010000200000000001,4.4771000000000005E-10
-5.4,-4.1877000000000004E-10,0.000100004,0.000100004,4.1877000000000004E-10
-5.2,-3.9201E-10,0.000100004,0.000100004,3.9201E-10
-5,-3.6741000000000003E-10,0.00010000200000000001,0.00010000200000000001,3.6741000000000003E-10
-4.8,-3.4468000000000004E-10,0.00010000200000000001,0.00010000200000000001,3.4468000000000004E-10
-4.6000000000000005,-3.2277E-10,0.00010000200000000001,0.00010000200000000001,3.2277E-10
-4.4,-3.0274000000000003E-10,0.00010000200000000001,0.00010000200000000001,3.0274000000000003E-10
-4.2,-2.84E-10,0.00010000200000000001,0.00010000200000000001,2.84E-10
-4,-2.657E-10,0.00010000200000000001,0.00010000200000000001,2.657E-10
-14,-2.0083E-09,2.463E-09,2.463E-09,2.0083E-09
-13.8,-1.9583E-09,4.4642E-09,4.4642E-09,1.9583E-09
-13.6,-1.9069E-09,8.8855E-09,8.8855E-09,1.9069E-09
-13.4,-1.8629E-09,1.6646E-08,1.6646E-08,1.8629E-09
-13.200000000000001,-1.8069E-09,3.38212E-08,3.38212E-08,1.8069E-09
-13,-1.7588E-09,6.43656E-08,6.43656E-08,1.7588E-09
-12.8,-1.7137E-09,1.1576E-07,1.1576E-07,1.7137E-09
-12.6,-1.6675E-09,1.973E-07,1.973E-07,1.6675E-09
-12.4,-1.6238E-09,3.2022E-07,3.2022E-07,1.6238E-09
-12.200000000000001,-1.5798E-09,4.998E-07,4.998E-07,1.5798E-09
-12,-1.5374E-09,7.5204E-07,7.5204E-07,1.5374E-09
-11.8,-1.4948E-09,1.09544E-06,1.09544E-06,1.4948E-09
-11.6,-1.457E-09,1.5079000000000002E-06,1.5079000000000002E-06,1.457E-09
-11.4,-1.413E-09,2.1036E-06,2.1036E-06,1.413E-09
-11.200000000000001,-1.3722E-09,2.8483000000000003E-06,2.8483000000000003E-06,1.3722E-09
-11,-1.3323E-09,3.7718000000000005E-06,3.7718000000000005E-06,1.3323E-09
-10.8,-1.2948E-09,4.8912000000000007E-06,4.8912000000000007E-06,1.2948E-09
-10.6,-1.2568E-09,6.2322E-06,6.2322E-06,1.2568E-09
-10.4,-1.2211E-09,7.8128E-06,7.8128E-06,1.2211E-09
-10.200000000000001,-1.1857E-09,9.6529E-06,9.6529E-06,1.1857E-09
-10,-1.151E-09,1.1756E-05,1.1756E-05,1.151E-09
-9.8,-1.1158E-09,1.4168E-05,1.4168E-05,1.1158E-09
-9.6,-1.0813E-09,1.6866E-05,1.6866E-05,1.0813E-09
-9.4,-1.0483E-09,1.9882E-05,1.9882E-05,1.0483E-09
-9.2000000000000011,-1.0153E-09,2.3224E-05,2.3224E-05,1.0153E-09
-9,-9.8442E-10,2.6814E-05,2.6814E-05,9.8442E-10
-8.8,-9.5249E-10,3.0794000000000004E-05,3.0794000000000004E-05,9.5249E-10
-8.6,-9.220700000000001E-10,3.507E-05,3.507E-05,9.220700000000001E-10
-8.4,-8.9211E-10,3.968E-05,3.968E-05,8.9211E-10
-8.2,-8.635400000000001E-10,4.4596000000000005E-05,4.4596000000000005E-05,8.635400000000001E-10
-8,-8.3421000000000006E-10,4.9808E-05,4.9808E-05,8.3421000000000006E-10
-7.8,-8.0647000000000011E-10,5.5278E-05,5.5278E-05,8.0647000000000011E-10
-7.6000000000000005,-7.7897E-10,6.1052E-05,6.1052E-05,7.7897E-10
-7.4,-7.5267E-10,6.7092E-05,6.7092E-05,7.5267E-10
-7.2,-7.2663000000000011E-10,7.3354E-05,7.3354E-05,7.2663000000000011E-10
-7,-7.008600000000001E-10,7.9878E-05,7.9878E-05,7.008600000000001E-10
-6.8,-6.7582E-10,8.6622E-05,8.6622E-05,6.7582E-10
-6.6000000000000005,-6.5113E-10,9.3546E-05,9.3546E-05,6.5113E-10
-6.4,-6.2271E-10,0.000100004,0.000100004,6.2271E-10
-6.2,-5.6063000000000006E-10,0.000100004,0.000100004,5.6063000000000006E-10
-6,-5.1453000000000008E-10,0.000100004,0.000100004,5.1453000000000008E-10
-5.8,-4.768E-10,0.00010000200000000001,0.00010000200000000001,4.768E-10
-5.6000000000000005,-4.4454000000000005E-10,0.00010000200000000001,0.00010000200000000001,4.4454000000000005E-10
-5.4,-4.1547E-10,0.00010000200000000001,0.00010000200000000001,4.1547E-10
-5.2,-3.8897000000000005E-10,0.000100004,0.000100004,3.8897000000000005E-10
-5,-3.6458000000000005E-10,0.00010000200000000001,0.00010000200000000001,3.6458000000000005E-10
-4.8,-3.4179E-10,0.00010000200000000001,0.00010000200000000001,3.4179E-10
-4.6000000000000005,-3.2076000000000004E-10,0.00010000200000000001,0.00010000200000000001,3.2076000000000004E-10
-4.4,-3.0085E-10,0.00010000200000000001,0.00010000200000000001,3.0085E-10
-4.2,-2.8165E-10,0.00010000200000000001,0.00010000200000000001,2.8165E-10
-4,-2.631E-10,0.00010000200000000001,0.00010000200000000001,2.631E-10
-14,-2.0251E-09,2.49E-09,2.49E-09,2.0251E-09
-13.8,-1.9757E-09,4.5113E-09,4.5113E-09,1.9757E-09
-13.6,-1.9234E-09,8.9593E-09,8.9593E-09,1.9234E-09
-13.4,-1.8789E-09,1.6791599999999997E-08,1.6791599999999997E-08,1.8789E-09
-13.200000000000001,-1.8225E-09,3.41072E-08,3.41072E-08,1.8225E-09
-13,-1.7743E-09,6.4917599999999991E-08,6.4917599999999991E-08,1.7743E-09
-12.8,-1.7286E-09,1.1669999999999999E-07,1.1669999999999999E-07,1.7286E-09
-12.6,-1.6821E-09,1.9848E-07,1.9848E-07,1.6821E-09
-12.4,-1.6378999999999999E-09,3.2242E-07,3.2242E-07,1.6378999999999999E-09
-12.200000000000001,-1.5951E-09,5.0351999999999995E-07,5.0351999999999995E-07,1.5951E-09
-12,-1.5522E-09,7.578E-07,7.578E-07,1.5522E-09
-11.8,-1.5087E-09,1.10418E-06,1.10418E-06,1.5087E-09
-11.6,-1.4714E-09,1.5187000000000002E-06,1.5187000000000002E-06,1.4714E-09
-11.4,-1.4278E-09,2.1177E-06,2.1177E-06,1.4278E-09
-11.200000000000001,-1.3862E-09,2.8679E-06,2.8679E-06,1.3862E-09
-11,-1.3474E-09,3.7944000000000005E-06,3.7944000000000005E-06,1.3474E-09
-10.8,-1.3095E-09,4.9206000000000008E-06,4.9206000000000008E-06,1.3095E-09
-10.6,-1.2709E-09,6.2664000000000007E-06,6.2664000000000007E-06,1.2709E-09
-10.4,-1.2345E-09,7.8585000000000011E-06,7.8585000000000011E-06,1.2345E-09
-10.200000000000001,-1.1982E-09,9.7125E-06,9.7125E-06,1.1982E-09
-10,-1.1632E-09,1.1826E-05,1.1826E-05,1.1632E-09
-9.8,-1.1281E-09,1.426E-05,1.426E-05,1.1281E-09
-9.6,-1.0938E-09,1.6982E-05,1.6982E-05,1.0938E-09
-9.4,-1.0608E-09,2.0036E-05,2.0036E-05,1.0608E-09
-9.2000000000000011,-1.0275E-09,2.3412000000000002E-05,2.3412000000000002E-05,1.0275E-09
-9,-9.964E-10,2.7052E-05,2.7052E-05,9.964E-10
-8.8,-9.6493E-10,3.1092E-05,3.1092E-05,9.6493E-10
-8.6,-9.3485000000000014E-10,3.5434E-05,3.5434E-05,9.3485000000000014E-10
-8.4,-9.0485E-10,4.0134E-05,4.0134E-05,9.0485E-10
-8.2,-8.750500000000001E-10,4.5134E-05,4.5134E-05,8.750500000000001E-10
-8,-8.4571000000000007E-10,5.0454E-05,5.0454E-05,8.4571000000000007E-10
-7.8,-8.186300000000001E-10,5.6062E-05,5.6062E-05,8.186300000000001E-10
-7.6000000000000005,-7.907400000000001E-10,6.1974E-05,6.1974E-05,7.907400000000001E-10
-7.4,-7.6446000000000007E-10,6.8168E-05,6.8168E-05,7.6446000000000007E-10
-7.2,-7.3756000000000009E-10,7.4606E-05,7.4606E-05,7.3756000000000009E-10
-7,-7.1116000000000005E-10,8.131E-05,8.131E-05,7.1116000000000005E-10
-6.8,-6.8659E-10,8.825E-05,8.825E-05,6.8659E-10
-6.6000000000000005,-6.6245E-10,9.5414E-05,9.5414E-05,6.6245E-10
-6.4,-6.1646000000000006E-10,0.00010000200000000001,0.00010000200000000001,6.1646000000000006E-10
-6.2,-5.5571E-10,0.000100004,0.000100004,5.5571E-10
-6,-5.1014000000000006E-10,0.000100004,0.000100004,5.1014000000000006E-10
-5.8,-4.7327000000000006E-10,0.00010000200000000001,0.00010000200000000001,4.7327000000000006E-10
-5.6000000000000005,-4.4067000000000004E-10,0.000100004,0.000100004,4.4067000000000004E-10
-5.4,-4.1197000000000003E-10,0.00010000200000000001,0.00010000200000000001,4.1197000000000003E-10
-5.2,-3.8602000000000003E-10,0.00010000200000000001,0.00010000200000000001,3.8602000000000003E-10
-5,-3.6185000000000005E-10,0.000100004,0.000100004,3.6185000000000005E-10
-4.8,-3.3953E-10,0.00010000200000000001,0.00010000200000000001,3.3953E-10
-4.6000000000000005,-3.1801E-10,0.00010000200000000001,0.00010000200000000001,3.1801E-10
-4.4,-2.9816000000000003E-10,0.00010000200000000001,0.00010000200000000001,2.9816000000000003E-10
-4.2,-2.7938E-10,0.00010000200000000001,0.00010000200000000001,2.7938E-10
-4,-2.6179000000000003E-10,0.000100004,0.000100004,2.6179000000000003E-10
-14,-2.041E-09,2.5255E-09,2.5255E-09,2.041E-09
-13.8,-1.9909E-09,4.5572E-09,4.5572E-09,1.9909E-09
-13.6,-1.9387E-09,9.062E-09,9.062E-09,1.9387E-09
-13.4,-1.8949E-09,1.69246E-08,1.69246E-08,1.8949E-09
-13.200000000000001,-1.8389E-09,3.44694E-08,3.44694E-08,1.8389E-09
-13,-1.7903E-09,6.53436E-08,6.53436E-08,1.7903E-09
-12.8,-1.7434E-09,1.1742E-07,1.1742E-07,1.7434E-09
-12.6,-1.6974E-09,2.0006E-07,2.0006E-07,1.6974E-09
-12.4,-1.6528E-09,3.2466E-07,3.2466E-07,1.6528E-09
-12.200000000000001,-1.6087E-09,5.0668E-07,5.0668E-07,1.6087E-09
-12,-1.5657E-09,7.6168E-07,7.6168E-07,1.5657E-09
-11.8,-1.5229E-09,1.10962E-06,1.10962E-06,1.5229E-09
-11.6,-1.4849E-09,1.5266000000000001E-06,1.5266000000000001E-06,1.4849E-09
-11.4,-1.4412E-09,2.1289E-06,2.1289E-06,1.4412E-09
-11.200000000000001,-1.4019E-09,2.8825000000000004E-06,2.8825000000000004E-06,1.4019E-09
-11,-1.3618E-09,3.8124000000000005E-06,3.8124000000000005E-06,1.3618E-09
-10.8,-1.3231E-09,4.9422000000000007E-06,4.9422000000000007E-06,1.3231E-09
-10.6,-1.2852E-09,6.2962000000000008E-06,6.2962000000000008E-06,1.2852E-09
-10.4,-1.2487E-09,7.8948000000000011E-06,7.8948000000000011E-06,1.2487E-09
-10.200000000000001,-1.2124E-09,9.7600000000000014E-06,9.7600000000000014E-06,1.2124E-09
-10,-1.1768E-09,1.1884E-05,1.1884E-05,1.1768E-09
-9.8,-1.1415E-09,1.433E-05,1.433E-05,1.1415E-09
-9.6,-1.1064E-09,1.7074E-05,1.7074E-05,1.1064E-09
-9.4,-1.0727E-09,2.016E-05,2.016E-05,1.0727E-09
-9.2000000000000011,-1.0408E-09,2.3564E-05,2.3564E-05,1.0408E-09
-9,-1.0081E-09,2.7304E-05,2.7304E-05,1.0081E-09
-8.8,-9.7679E-10,3.132E-05,3.132E-05,9.7679E-10
-8.6,-9.4603E-10,3.573E-05,3.573E-05,9.4603E-10
-8.4,-9.163800000000001E-10,4.0488E-05,4.0488E-05,9.163800000000001E-10
-8.2,-8.8681000000000006E-10,4.5578E-05,4.5578E-05,8.8681000000000006E-10
-8,-8.5821000000000008E-10,5.0996000000000004E-05,5.0996000000000004E-05,8.5821000000000008E-10
-7.8,-8.2974000000000007E-10,5.6708E-05,5.6708E-05,8.2974000000000007E-10
-7.6000000000000005,-8.0201000000000011E-10,6.2752E-05,6.2752E-05,8.0201000000000011E-10
-7.4,-7.748300000000001E-10,6.9094E-05,6.9094E-05,7.748300000000001E-10
-7.2,-7.4833E-10,7.5678E-05,7.5678E-05,7.4833E-10
-7,-7.2302000000000005E-10,8.2566000000000009E-05,8.2566000000000009E-05,7.2302000000000005E-10
-6.8,-6.9776000000000008E-10,8.9706E-05,8.9706E-05,6.9776000000000008E-10
-6.6000000000000005,-6.7286000000000009E-10,9.708E-05,9.708E-05,6.7286000000000009E-10
-6.4,-6.1063000000000009E-10,0.00010000200000000001,0.00010000200000000001,6.1063000000000009E-10
-6.2,-5.5110000000000009E-10,0.00010000200000000001,0.00010000200000000001,5.5110000000000009E-10
-6,-5.0635E-10,0.00010000200000000001,0.00010000200000000001,5.0635E-10
-5.8,-4.6976E-10,0.00010000200000000001,0.00010000200000000001,4.6976E-10
-5.6000000000000005,-4.3773000000000005E-10,0.00010000200000000001,0.00010000200000000001,4.3773000000000005E-10
-5.4,-4.0901E-10,0.00010000200000000001,0.00010000200000000001,4.0901E-10
-5.2,-3.8335E-10,0.00010000200000000001,0.00010000200000000001,3.8335E-10
-5,-3.5894E-10,0.00010000200000000001,0.00010000200000000001,3.5894E-10
-4.8,-3.3690000000000005E-10,0.00010000200000000001,0.00010000200000000001,3.3690000000000005E-10
-4.6000000000000005,-3.1611E-10,0.000100004,0.000100004,3.1611E-10
-4.4,-2.9627E-10,0.00010000200000000001,0.00010000200000000001,2.9627E-10
-4.2,-2.7725E-10,0.00010000200000000001,0.00010000200000000001,2.7725E-10
-4,-2.5959000000000003E-10,0.00010000200000000001,0.00010000200000000001,2.5959000000000003E-10
-14,-2.0598E-09,2.5569E-09,2.5569E-09,2.0598E-09
-13.8,-2.0103E-09,4.6142E-09,4.6142E-09,2.0103E-09
-13.6,-1.9572E-09,9.1565E-09,9.1565E-09,1.9572E-09
-13.4,-1.912E-09,1.7168E-08,1.7168E-08,1.912E-09
-13.200000000000001,-1.8565E-09,3.49556E-08,3.49556E-08,1.8565E-09
-13,-1.8085E-09,6.61878E-08,6.61878E-08,1.8085E-09
-12.8,-1.7612E-09,1.1879999999999999E-07,1.1879999999999999E-07,1.7612E-09
-12.6,-1.715E-09,2.0222E-07,2.0222E-07,1.715E-09
-12.4,-1.6697E-09,3.277E-07,3.277E-07,1.6697E-09
-12.200000000000001,-1.6264E-09,5.1082E-07,5.1082E-07,1.6264E-09
-12,-1.5817E-09,7.6831999999999993E-07,7.6831999999999993E-07,1.5817E-09
-11.8,-1.5402E-09,1.1134000000000002E-06,1.1134000000000002E-06,1.5402E-09
-11.6,-1.4981E-09,1.5760000000000002E-06,1.5760000000000002E-06,1.4981E-09
-11.4,-1.4565E-09,2.1733E-06,2.1733E-06,1.4565E-09
-11.200000000000001,-1.4167E-09,2.9282E-06,2.9282E-06,1.4167E-09
-11,-1.3773E-09,3.8618E-06,3.8618E-06,1.3773E-09
-10.8,-1.3385E-09,4.9935000000000006E-06,4.9935000000000006E-06,1.3385E-09
-10.6,-1.2998E-09,6.3536000000000005E-06,6.3536000000000005E-06,1.2998E-09
-10.4,-1.2639E-09,7.9588E-06,7.9588E-06,1.2639E-09
-10.200000000000001,-1.2276E-09,9.829E-06,9.829E-06,1.2276E-09
-10,-1.1918E-09,1.1958E-05,1.1958E-05,1.1918E-09
-9.8,-1.1563E-09,1.4422E-05,1.4422E-05,1.1563E-09
-9.6,-1.1226E-09,1.7182E-05,1.7182E-05,1.1226E-09
-9.4,-1.0879E-09,2.0282E-05,2.0282E-05,1.0879E-09
-9.2000000000000011,-1.0545E-09,2.3716E-05,2.3716E-05,1.0545E-09
-9,-1.0225E-09,2.7496000000000002E-05,2.7496000000000002E-05,1.0225E-09
-8.8,-9.9131000000000017E-10,3.1548000000000004E-05,3.1548000000000004E-05,9.9131000000000017E-10
-8.6,-9.6046E-10,3.6018E-05,3.6018E-05,9.6046E-10
-8.4,-9.3042000000000008E-10,4.0838000000000004E-05,4.0838000000000004E-05,9.3042000000000008E-10
-8.2,-9.001E-10,4.5998E-05,4.5998E-05,9.001E-10
-8,-8.7058000000000011E-10,5.1500000000000005E-05,5.1500000000000005E-05,8.7058000000000011E-10
-7.8,-8.4172000000000007E-10,5.7310000000000005E-05,5.7310000000000005E-05,8.4172000000000007E-10
-7.6000000000000005,-8.1415E-10,6.3464E-05,6.3464E-05,8.1415E-10
-7.4,-7.876E-10,6.994E-05,6.994E-05,7.876E-10
-7.2,-7.6089E-10,7.667E-05,7.667E-05,7.6089E-10
-7,-7.3422000000000008E-10,8.3718E-05,8.3718E-05,7.3422000000000008E-10
-6.8,-7.094300000000001E-10,9.103E-05,9.103E-05,7.094300000000001E-10
-6.6000000000000005,-6.8424E-10,9.8586000000000008E-05,9.8586000000000008E-05,6.8424E-10
-6.4,-6.0517000000000009E-10,0.00010000200000000001,0.00010000200000000001,6.0517000000000009E-10
-6.2,-5.4663E-10,0.00010000200000000001,0.00010000200000000001,5.4663E-10
-6,-5.0219E-10,0.000100004,0.000100004,5.0219E-10
-5.8,-4.6580000000000009E-10,0.00010000200000000001,0.00010000200000000001,4.6580000000000009E-10
-5.6000000000000005,-4.3436000000000004E-10,0.00010000200000000001,0.00010000200000000001,4.3436000000000004E-10
-5.4,-4.0632000000000005E-10,0.00010000200000000001,0.00010000200000000001,4.0632000000000005E-10
-5.2,-3.8059000000000003E-10,0.00010000200000000001,0.00010000200000000001,3.8059000000000003E-10
-5,-3.5732E-10,0.000100004,0.000100004,3.5732E-10
-4.8,-3.3470000000000004E-10,0.0001,0.0001,3.3470000000000004E-10
-4.6000000000000005,-3.1362E-10,0.00010000200000000001,0.00010000200000000001,3.1362E-10
-4.4,-2.9434000000000004E-10,0.00010000200000000001,0.00010000200000000001,2.9434000000000004E-10
-4.2,-2.7554E-10,0.00010000200000000001,0.00010000200000000001,2.7554E-10
-4,-2.5766E-10,0.0001,0.0001,2.5766E-10
-14,-2.0771E-09,2.5843E-09,2.5843E-09,2.0771E-09
-13.8,-2.0271E-09,4.6498E-09,4.6498E-09,2.0271E-09
-13.6,-1.9749E-09,9.214E-09,9.214E-09,1.9749E-09
-13.4,-1.9299E-09,1.7251799999999997E-08,1.7251799999999997E-08,1.9299E-09
-13.200000000000001,-1.8747E-09,3.51054E-08,3.51054E-08,1.8747E-09
-13,-1.825E-09,6.6506599999999993E-08,6.6506599999999993E-08,1.825E-09
-12.8,-1.7781E-09,1.1924E-07,1.1924E-07,1.7781E-09
-12.6,-1.7317E-09,2.0294E-07,2.0294E-07,1.7317E-09
-12.4,-1.6865E-09,3.296E-07,3.296E-07,1.6865E-09
-12.200000000000001,-1.6424E-09,5.1344E-07,5.1344E-07,1.6424E-09
-12,-1.5986E-09,7.71E-07,7.71E-07,1.5986E-09
-11.8,-1.557E-09,1.1189000000000002E-06,1.1189000000000002E-06,1.557E-09
-11.6,-1.5144E-09,1.5855000000000001E-06,1.5855000000000001E-06,1.5144E-09
-11.4,-1.4728E-09,2.1839000000000004E-06,2.1839000000000004E-06,1.4728E-09
-11.200000000000001,-1.4318E-09,2.9417E-06,2.9417E-06,1.4318E-09
-11,-1.3922E-09,3.8784E-06,3.8784E-06,1.3922E-09
-10.8,-1.3533E-09,5.0177E-06,5.0177E-06,1.3533E-09
-10.6,-1.316E-09,6.3808000000000008E-06,6.3808000000000008E-06,1.316E-09
-10.4,-1.2785E-09,7.992100000000001E-06,7.992100000000001E-06,1.2785E-09
-10.200000000000001,-1.241E-09,9.8685E-06,9.8685E-06,1.241E-09
-10,-1.2054E-09,1.2004E-05,1.2004E-05,1.2054E-09
-9.8,-1.1689E-09,1.4474E-05,1.4474E-05,1.1689E-09
-9.6,-1.1344E-09,1.7258E-05,1.7258E-05,1.1344E-09
-9.4,-1.1006E-09,2.0376E-05,2.0376E-05,1.1006E-09
-9.2000000000000011,-1.0671E-09,2.3838E-05,2.3838E-05,1.0671E-09
-9,-1.0348E-09,2.7648E-05,2.7648E-05,1.0348E-09
-8.8,-1.0035E-09,3.1806E-05,3.1806E-05,1.0035E-09
-8.6,-9.7231000000000013E-10,3.6246E-05,3.6246E-05,9.7231000000000013E-10
-8.4,-9.4157E-10,4.112E-05,4.112E-05,9.4157E-10
-8.2,-9.1147000000000006E-10,4.6352E-05,4.6352E-05,9.1147000000000006E-10
-8,-8.8179000000000012E-10,5.1934E-05,5.1934E-05,8.8179000000000012E-10
-7.8,-8.5318E-10,5.7828E-05,5.7828E-05,8.5318E-10
-7.6000000000000005,-8.2568000000000009E-10,6.4088E-05,6.4088E-05,8.2568000000000009E-10
-7.4,-7.9829E-10,7.0672E-05,7.0672E-05,7.9829E-10
-7.2,-7.7181E-10,7.7548E-05,7.7548E-05,7.7181E-10
-7,-7.4502000000000008E-10,8.474E-05,8.474E-05,7.4502000000000008E-10
-6.8,-7.200000000000001E-10,9.2214000000000009E-05,9.2214000000000009E-05,7.200000000000001E-10
-6.6000000000000005,-6.9462E-10,9.9958000000000008E-05,9.9958000000000008E-05,6.9462E-10
-6.4,-5.9945E-10,0.00010000200000000001,0.00010000200000000001,5.9945E-10
-6.2,-5.4239E-10,0.00010000200000000001,0.00010000200000000001,5.4239E-10
-6,-4.9874000000000008E-10,0.00010000200000000001,0.00010000200000000001,4.9874000000000008E-10
-5.8,-4.6271000000000005E-10,0.00010000200000000001,0.00010000200000000001,4.6271000000000005E-10
-5.6000000000000005,-4.3111E-10,0.00010000200000000001,0.00010000200000000001,4.3111E-10
-5.4,-4.0308E-10,0.00010000200000000001,0.00010000200000000001,4.0308E-10
-5.2,-3.7778E-10,0.00010000200000000001,0.00010000200000000001,3.7778E-10
-5,-3.5389E-10,0.00010000200000000001,0.00010000200000000001,3.5389E-10
-4.8,-3.3184E-10,0.00010000200000000001,0.00010000200000000001,3.3184E-10
-4.6000000000000005,-3.1142000000000005E-10,0.00010000200000000001,0.00010000200000000001,3.1142000000000005E-10
-4.4,-2.9245E-10,0.00010000200000000001,0.00010000200000000001,2.9245E-10
-4.2,-2.7358E-10,0.00010000200000000001,0.00010000200000000001,2.7358E-10
-4,-2.5628E-10,0.00010000200000000001,0.00010000200000000001,2.5628E-10
-14,-2.0984E-09,2.7384E-09,2.7384E-09,2.0984E-09
-13.8,-2.0476E-09,4.9793E-09,4.9793E-09,2.0476E-09
-13.6,-1.9943E-09,9.8349E-09,9.8349E-09,1.9943E-09
-13.4,-1.9484E-09,1.8153999999999998E-08,1.8153999999999998E-08,1.9484E-09
-13.200000000000001,-1.8932E-09,3.6670799999999994E-08,3.6670799999999994E-08,1.8932E-09
-13,-1.8441E-09,6.9283999999999987E-08,6.9283999999999987E-08,1.8441E-09
-12.8,-1.7966E-09,1.238E-07,1.238E-07,1.7966E-09
-12.6,-1.7495E-09,2.0974E-07,2.0974E-07,1.7495E-09
-12.4,-1.704E-09,3.3866E-07,3.3866E-07,1.704E-09
-12.200000000000001,-1.6592E-09,5.2657999999999994E-07,5.2657999999999994E-07,1.6592E-09
-12,-1.6157E-09,7.8884E-07,7.8884E-07,1.6157E-09
-11.8,-1.5736E-09,1.1389E-06,1.1389E-06,1.5736E-09
-11.6,-1.5302E-09,1.6106E-06,1.6106E-06,1.5302E-09
-11.4,-1.4883E-09,2.2176E-06,2.2176E-06,1.4883E-09
-11.200000000000001,-1.4486E-09,2.9808000000000003E-06,2.9808000000000003E-06,1.4486E-09
-11,-1.4081E-09,3.926E-06,3.926E-06,1.4081E-09
-10.8,-1.3688E-09,5.0759000000000008E-06,5.0759000000000008E-06,1.3688E-09
-10.6,-1.3308E-09,6.4461000000000008E-06,6.4461000000000008E-06,1.3308E-09
-10.4,-1.2927E-09,8.0704000000000015E-06,8.0704000000000015E-06,1.2927E-09
-10.200000000000001,-1.2564E-09,9.9627E-06,9.9627E-06,1.2564E-09
-10,-1.2202E-09,1.2110000000000001E-05,1.2110000000000001E-05,1.2202E-09
-9.8,-1.1843E-09,1.46E-05,1.46E-05,1.1843E-09
